Date_Time,Is_Holiday,Holiday_Type,Month,Year,Weekday,Trend
2019-01-14 00:00:00,0,0,1,2019,0,69.26103127776742
2019-01-14 01:00:00,0,0,1,2019,0,70.50538914087448
2019-01-14 02:00:00,0,0,1,2019,0,71.55275653805491
2019-01-14 03:00:00,0,0,1,2019,0,72.45808417360212
2019-01-14 04:00:00,0,0,1,2019,0,73.29191717694148
2019-01-14 05:00:00,0,0,1,2019,0,74.0941293207905
2019-01-14 06:00:00,0,0,1,2019,0,74.87002851652855
2019-01-14 07:00:00,0,0,1,2019,0,75.60798290536039
2019-01-14 08:00:00,0,0,1,2019,0,76.28094467601628
2019-01-14 09:00:00,0,0,1,2019,0,76.85520652262207
2019-01-14 10:00:00,0,0,1,2019,0,77.29723887082402
2019-01-14 11:00:00,0,0,1,2019,0,77.58156403817956
2019-01-14 12:00:00,0,0,1,2019,0,77.70460872331562
2019-01-14 13:00:00,0,0,1,2019,0,77.68805463456376
2019-01-14 14:00:00,0,0,1,2019,0,77.5633637568818
2019-01-14 15:00:00,0,0,1,2019,0,77.37567347146417
2019-01-14 16:00:00,0,0,1,2019,0,77.15453537609595
2019-01-14 17:00:00,0,0,1,2019,0,76.8994920349303
2019-01-14 18:00:00,0,0,1,2019,0,76.60780067678233
2019-01-14 19:00:00,0,0,1,2019,0,76.28362546722946
2019-01-14 20:00:00,0,0,1,2019,0,75.95458737520134
2019-01-14 21:00:00,0,0,1,2019,0,75.64910325471156
2019-01-14 22:00:00,0,0,1,2019,0,75.38577926222644
2019-01-14 23:00:00,0,0,1,2019,0,75.17527566091267
2019-01-15 00:00:00,0,0,1,2019,1,75.03721925264085
2019-01-15 01:00:00,0,0,1,2019,1,75.00298706604187
2019-01-15 02:00:00,0,0,1,2019,1,75.07169598451887
2019-01-15 03:00:00,0,0,1,2019,1,75.23315745232706
2019-01-15 04:00:00,0,0,1,2019,1,75.46783907192753
2019-01-15 05:00:00,0,0,1,2019,1,75.74890860842844
2019-01-15 06:00:00,0,0,1,2019,1,76.04772927904564
2019-01-15 07:00:00,0,0,1,2019,1,76.33894098232929
2019-01-15 08:00:00,0,0,1,2019,1,76.5967358620348
2019-01-15 09:00:00,0,0,1,2019,1,76.8037486079127
2019-01-15 10:00:00,0,0,1,2019,1,76.95413883785051
2019-01-15 11:00:00,0,0,1,2019,1,77.05267632194254
2019-01-15 12:00:00,0,0,1,2019,1,77.12255869935288
2019-01-15 13:00:00,0,0,1,2019,1,77.190235030699
2019-01-15 14:00:00,0,0,1,2019,1,77.28146984811907
2019-01-15 15:00:00,0,0,1,2019,1,77.41465984473166
2019-01-15 16:00:00,0,0,1,2019,1,77.58884785395674
2019-01-15 17:00:00,0,0,1,2019,1,77.80395245862621
2019-01-15 18:00:00,0,0,1,2019,1,78.0710808630489
2019-01-15 19:00:00,0,0,1,2019,1,78.39876806488144
2019-01-15 20:00:00,0,0,1,2019,1,78.76877718080665
2019-01-15 21:00:00,0,0,1,2019,1,79.16319943928205
2019-01-15 22:00:00,0,0,1,2019,1,79.55748378508977
2019-01-15 23:00:00,0,0,1,2019,1,79.93243238323636
2019-01-16 00:00:00,0,0,1,2019,2,80.28721851068806
2019-01-16 01:00:00,0,0,1,2019,2,80.60867296003956
2019-01-16 02:00:00,0,0,1,2019,2,80.8823793082714
2019-01-16 03:00:00,0,0,1,2019,2,81.08260633325199
2019-01-16 04:00:00,0,0,1,2019,2,81.19110254347882
2019-01-16 05:00:00,0,0,1,2019,2,81.20490471947798
2019-01-16 06:00:00,0,0,1,2019,2,81.1438799610058
2019-01-16 07:00:00,0,0,1,2019,2,81.02288092137819
2019-01-16 08:00:00,0,0,1,2019,2,80.86271254649957
2019-01-16 09:00:00,0,0,1,2019,2,80.67711439640495
2019-01-16 10:00:00,0,0,1,2019,2,80.48595937459756
2019-01-16 11:00:00,0,0,1,2019,2,80.3119181262738
2019-01-16 12:00:00,0,0,1,2019,2,80.16601376773694
2019-01-16 13:00:00,0,0,1,2019,2,80.04514868701732
2019-01-16 14:00:00,0,0,1,2019,2,79.93930502054637
2019-01-16 15:00:00,0,0,1,2019,2,79.86186164565046
2019-01-16 16:00:00,0,0,1,2019,2,79.8103783104904
2019-01-16 17:00:00,0,0,1,2019,2,79.77438292406892
2019-01-16 18:00:00,0,0,1,2019,2,79.74552973218206
2019-01-16 19:00:00,0,0,1,2019,2,79.70689018884785
2019-01-16 20:00:00,0,0,1,2019,2,79.64208686217682
2019-01-16 21:00:00,0,0,1,2019,2,79.53821516452734
2019-01-16 22:00:00,0,0,1,2019,2,79.4018250697804
2019-01-16 23:00:00,0,0,1,2019,2,79.24369471281427
2019-01-17 00:00:00,0,0,1,2019,3,79.09383550155634
2019-01-17 01:00:00,0,0,1,2019,3,78.97831948185511
2019-01-17 02:00:00,0,0,1,2019,3,78.90134085907573
2019-01-17 03:00:00,0,0,1,2019,3,78.85639959318286
2019-01-17 04:00:00,0,0,1,2019,3,78.83985232797643
2019-01-17 05:00:00,0,0,1,2019,3,78.84992966157479
2019-01-17 06:00:00,0,0,1,2019,3,78.89184701733768
2019-01-17 07:00:00,0,0,1,2019,3,78.96527256194024
2019-01-17 08:00:00,0,0,1,2019,3,79.06109415983406
2019-01-17 09:00:00,0,0,1,2019,3,79.17363881266975
2019-01-17 10:00:00,0,0,1,2019,3,79.28795644016371
2019-01-17 11:00:00,0,0,1,2019,3,79.38461169280305
2019-01-17 12:00:00,0,0,1,2019,3,79.43417072326058
2019-01-17 13:00:00,0,0,1,2019,3,79.40926267786574
2019-01-17 14:00:00,0,0,1,2019,3,79.32147675322821
2019-01-17 15:00:00,0,0,1,2019,3,79.20557594816385
2019-01-17 16:00:00,0,0,1,2019,3,79.0913304639475
2019-01-17 17:00:00,0,0,1,2019,3,78.98471419480481
2019-01-17 18:00:00,0,0,1,2019,3,78.8883273830211
2019-01-17 19:00:00,0,0,1,2019,3,78.79950105687873
2019-01-17 20:00:00,0,0,1,2019,3,78.71392074511566
2019-01-17 21:00:00,0,0,1,2019,3,78.63593892023952
2019-01-17 22:00:00,0,0,1,2019,3,78.58045328140835
2019-01-17 23:00:00,0,0,1,2019,3,78.57646915268857
2019-01-18 00:00:00,0,0,1,2019,4,78.64480350470666
2019-01-18 01:00:00,0,0,1,2019,4,78.77208856342018
2019-01-18 02:00:00,0,0,1,2019,4,78.96008733621754
2019-01-18 03:00:00,0,0,1,2019,4,79.1981315637835
2019-01-18 04:00:00,0,0,1,2019,4,79.45936575496145
2019-01-18 05:00:00,0,0,1,2019,4,79.72412047989555
2019-01-18 06:00:00,0,0,1,2019,4,79.97940900552649
2019-01-18 07:00:00,0,0,1,2019,4,80.2193717075187
2019-01-18 08:00:00,0,0,1,2019,4,80.44730465714989
2019-01-18 09:00:00,0,0,1,2019,4,80.66404248825549
2019-01-18 10:00:00,0,0,1,2019,4,80.862422380706
2019-01-18 11:00:00,0,0,1,2019,4,81.02634969096374
2019-01-18 12:00:00,0,0,1,2019,4,81.14587473854527
2019-01-18 13:00:00,0,0,1,2019,4,81.20720965327413
2019-01-18 14:00:00,0,0,1,2019,4,81.20361046976838
2019-01-18 15:00:00,0,0,1,2019,4,81.14452345329408
2019-01-18 16:00:00,0,0,1,2019,4,81.03250990157247
2019-01-18 17:00:00,0,0,1,2019,4,80.86704959064869
2019-01-18 18:00:00,0,0,1,2019,4,80.65132965440937
2019-01-18 19:00:00,0,0,1,2019,4,80.37618350581458
2019-01-18 20:00:00,0,0,1,2019,4,80.05105135040026
2019-01-18 21:00:00,0,0,1,2019,4,79.68356689655035
2019-01-18 22:00:00,0,0,1,2019,4,79.28209304219841
2019-01-18 23:00:00,0,0,1,2019,4,78.86549614888206
2019-01-19 00:00:00,0,0,1,2019,5,78.46492454273962
2019-01-19 01:00:00,0,0,1,2019,5,78.12922943116955
