,Is_Holiday,Holiday_Type,OneHourSlot,Month,Year,Weekday,Trend_lag_1,Trend_lag_2,Trend_lag_24,Trend_lag_168,Trend_lag_336,Trend_lag_504,Trend_lag_672,Pred,Actual
519,0,0,2,4,2023,2,67.48019576498193,67.89955708719236,70.82947662585077,63.68089755295546,60.13820256658085,57.91294726341619,65.69580675832783,66.0,67.16266739562748
520,0,0,3,4,2023,2,67.16266739562748,67.48019576498193,71.15083711182037,64.1062607234933,60.1268472152374,58.34271567585309,65.74738963443176,65.0,66.95777929516304
521,0,0,4,4,2023,2,66.95777929516304,67.16266739562748,71.39719204941017,64.53806992248501,60.23760565047333,58.71326631914565,65.92366965623285,65.0,66.83977842106488
522,0,0,5,4,2023,2,66.83977842106488,66.95777929516304,71.56120902836211,64.92891629006033,60.45119380451737,59.01874774217869,66.1738673952442,65.0,66.77192072085855
523,0,0,6,4,2023,2,66.77192072085855,66.83977842106488,71.63642419952967,65.2474377606298,60.75892495700322,59.26469329385282,66.45424977239128,65.0,66.73956355846283
524,0,0,7,4,2023,2,66.73956355846283,66.77192072085855,71.62549276951572,65.49853440391534,61.146273570206574,59.452612573241886,66.73413724795981,65.0,66.72597234526033
525,0,0,8,4,2023,2,66.72597234526033,66.73956355846283,71.54227551598397,65.68806925315269,61.57866507334135,59.58309072257407,66.99700564121507,65.0,66.69696751250567
526,0,0,9,4,2023,2,66.69696751250567,66.72597234526033,71.40890308063676,65.82540668128895,62.0203689334148,59.66773342386888,67.23464223788142,65.0,66.63983754764855
527,0,0,10,4,2023,2,66.63983754764855,66.69696751250567,71.2590064248801,65.92037854280412,62.44134136129987,59.71813944436221,67.44300514481402,65.0,66.55688402050184
528,0,0,11,4,2023,2,66.55688402050184,66.63983754764855,71.11614460093101,65.9748377654218,62.809131590557314,59.741431435752624,67.61604516921784,64.0,66.45429463416973
529,0,0,12,4,2023,2,66.45429463416973,66.55688402050184,70.99754455777354,65.9782466737899,63.09620280458214,59.73390718971612,67.7471987864441,64.0,66.33121517242324
530,0,0,13,4,2023,2,66.33121517242324,66.45429463416973,70.91004323633243,65.91996185928511,63.296235420055645,59.6873129012566,67.81981399729972,64.0,66.19577234811982
531,0,0,14,4,2023,2,66.19577234811982,66.33121517242324,70.83857341105313,65.81343809475248,63.42360712511487,59.60707620831917,67.80613423314767,64.0,66.07216696946247
532,0,0,15,4,2023,2,66.07216696946247,66.19577234811982,70.75975567938175,65.68131368582797,63.50231931556758,59.52561059210122,67.70837077911646,63.0,65.990037864097
533,0,0,16,4,2023,2,65.990037864097,66.07216696946247,70.65539630563931,65.55085704795025,63.57648158182578,59.48753402875019,67.53572025131626,63.0,65.97206196684441
534,0,0,17,4,2023,2,65.97206196684441,65.990037864097,70.49576838503756,65.4214347150793,63.67820956289843,59.515867442366506,67.29563429661447,63.0,66.02227721976246
535,0,0,18,4,2023,2,66.02227721976246,65.97206196684441,70.27196625051315,65.28773517733933,63.830083232278106,59.61824505616181,67.00442547201465,63.0,66.13807138481849
536,0,0,19,4,2023,2,66.13807138481849,66.02227721976246,69.97778295755128,65.13536290088122,64.05243478040144,59.80222919233707,66.68213897236772,62.0,66.30928461473124
537,0,0,20,4,2023,2,66.30928461473124,66.13807138481849,69.62247297404814,64.94156996141439,64.34372007981267,60.061363614644,66.35210948150315,62.0,66.51968009505175
538,0,0,21,4,2023,2,66.51968009505175,66.30928461473124,69.22430947767099,64.69281165500641,64.68729877420903,60.393511539823535,66.03093923642287,62.0,66.73964645309053
539,0,0,22,4,2023,2,66.73964645309053,66.51968009505175,68.79803008850675,64.38807332214486,65.06287292080725,60.7902049531558,65.72375763194385,62.0,66.94630610575659
540,0,0,23,4,2023,2,66.94630610575659,66.73964645309053,68.35207041398722,64.0455325380109,65.45110276818507,61.23938410877082,65.44709082067303,61.0,67.12264310231961
541,0,0,24,4,2023,2,67.12264310231961,66.94630610575659,67.89955708719236,63.70870962564722,65.84176416956186,61.723334841267885,65.2042887969878,61.0,67.2543922791768
542,0,0,1,4,2023,3,67.2543922791768,67.12264310231961,67.48019576498193,63.43283063272322,66.23702433936997,62.23569519642084,64.97869157622817,66.0,67.3477355103166
543,0,0,2,4,2023,3,67.3477355103166,67.2543922791768,67.16266739562748,63.25078899238464,66.66863001661311,62.763552561947705,64.7432646908373,66.0,67.42493353904659
544,0,0,3,4,2023,3,67.42493353904659,67.3477355103166,66.95777929516304,63.16333996777288,67.18266598811678,63.279475056275786,64.46684039652874,66.0,67.52389860083515
545,0,0,4,4,2023,3,67.52389860083515,67.42493353904659,66.83977842106488,63.14515866807593,67.78433003938328,63.77906847431456,64.14959733244679,66.0,67.66050875238358
546,0,0,5,4,2023,3,67.66050875238358,67.52389860083515,66.77192072085855,63.150946040652926,68.43982405353164,64.25769287869501,63.794709487576256,66.0,67.82432839211863
547,0,0,6,4,2023,3,67.82432839211863,67.66050875238358,66.73956355846283,63.1496325715864,69.09442458487219,64.70958365984741,63.38887285890589,66.0,68.00058459045904
548,0,0,7,4,2023,3,68.00058459045904,67.82432839211863,66.72597234526033,63.12956549292939,69.70990600851063,65.13912632690636,62.92872278572171,66.0,68.1700033246387
549,0,0,8,4,2023,3,68.1700033246387,68.00058459045904,66.69696751250567,63.093993079672025,70.26232155118205,65.54871628498066,62.435555728046566,65.0,68.3300773690983
550,0,0,9,4,2023,3,68.3300773690983,68.1700033246387,66.63983754764855,63.0421308413964,70.73887572779518,65.92941527278272,61.94259904229714,65.0,68.47435549559349
551,0,0,10,4,2023,3,68.47435549559349,68.3300773690983,66.55688402050184,62.97649315447226,71.13585337171943,66.27117324345446,61.493851973446496,65.0,68.60132789414118
552,0,0,11,4,2023,3,68.60132789414118,68.47435549559349,66.45429463416973,62.89712151482927,71.45333277760399,66.56303479996993,61.13498839988791,65.0,68.70865995569226
553,0,0,12,4,2023,3,68.70865995569226,68.60132789414118,66.33121517242324,62.79661422129328,71.69027273106236,66.79856726129341,60.89659399335096,65.0,68.79401649255391
554,0,0,13,4,2023,3,68.79401649255391,68.70865995569226,66.19577234811982,62.6592542006273,71.84395136826814,66.96339259693252,60.78098721813381,65.0,68.8367263611944
555,0,0,14,4,2023,3,68.8367263611944,68.79401649255391,66.07216696946247,62.484486913494585,71.89231647365006,67.02672748301698,60.76739475203557,64.0,68.79654777920196
556,0,0,15,4,2023,3,68.79654777920196,68.8367263611944,65.990037864097,62.30182929407634,71.7966740301399,66.9484287110733,60.80608308569025,64.0,68.64481919024865
557,0,0,16,4,2023,3,68.64481919024865,68.79654777920196,65.97206196684441,62.14017301968094,71.54668150325475,66.70359515762179,60.88116116958966,64.0,68.42004219506728
558,0,0,17,4,2023,3,68.42004219506728,68.64481919024865,66.02227721976246,61.99318216535776,71.13756563959475,66.27388459169937,60.99632774320987,64.0,68.16347942426725
559,0,0,18,4,2023,3,68.16347942426725,68.42004219506728,66.13807138481849,61.84122839920699,70.57309059911829,65.66829428961796,61.14684699623978,63.0,67.90917053171019
560,0,0,19,4,2023,3,67.90917053171019,68.16347942426725,66.30928461473124,61.66024638183552,69.86352893710358,64.90394737230005,61.31525440906908,63.0,67.67502480484454
561,0,0,20,4,2023,3,67.67502480484454,67.90917053171019,66.51968009505175,61.45386620655106,69.02890884876138,64.00189587899337,61.48826153684185,62.0,67.46880483021565
562,0,0,21,4,2023,3,67.46880483021565,67.67502480484454,66.73964645309053,61.26125318062949,68.10078606510233,62.988922280450986,61.65191667012437,62.0,67.31427006952003
563,0,0,22,4,2023,3,67.31427006952003,67.46880483021565,66.94630610575659,61.14095834949742,67.10848942946059,61.90819450798981,61.78944417303469,61.0,67.23211691647693
564,0,0,23,4,2023,3,67.23211691647693,67.31427006952003,67.12264310231961,61.13305061521528,66.09555971318446,60.80162224022231,61.88040616048968,61.0,67.22076963427706
565,0,0,24,4,2023,3,67.22076963427706,67.23211691647693,67.2543922791768,61.24343712000688,65.11486624434787,59.70891640270816,61.92415960810309,60.0,67.26366831400215
566,0,0,1,4,2023,4,67.26366831400215,67.22076963427706,67.3477355103166,61.46934178759492,64.23154696180653,58.68313238221936,61.94794131466075,65.0,67.33862801516204
567,0,0,2,4,2023,4,67.33862801516204,67.26366831400215,67.42493353904659,61.80225518899672,63.47748227419567,57.781733375323846,61.98512047648433,64.0,67.42621345289997
568,0,0,3,4,2023,4,67.42621345289997,67.33862801516204,67.52389860083515,62.26090987704267,62.83498206343431,57.07858935248217,62.09049315584196,64.0,67.53797245782152
569,0,0,4,4,2023,4,67.53797245782152,67.42621345289997,67.66050875238358,62.83898953386576,62.26533977794458,56.598833939798645,62.28152161511337,64.0,67.63899789655369
570,0,0,5,4,2023,4,67.63899789655369,67.53797245782152,67.82432839211863,63.51016254203629,61.721486613656346,56.32623130888437,62.54352049182049,64.0,67.68265630033548
571,0,0,6,4,2023,4,67.68265630033548,67.63899789655369,68.00058459045904,64.25194032946689,61.185345903152765,56.25191172661749,62.85833577584654,64.0,67.64145881076217
572,0,0,7,4,2023,4,67.64145881076217,67.68265630033548,68.1700033246387,65.03412089802032,60.65472255342755,56.34909533809777,63.21051480507959,64.0,67.50753454296502
573,0,0,8,4,2023,4,67.50753454296502,67.64145881076217,68.3300773690983,65.83238873903208,60.13988976597231,56.58130771947288,63.58336298206284,64.0,67.2970992647633
574,0,0,9,4,2023,4,67.2970992647633,67.50753454296502,68.47435549559349,66.62259563685278,59.67111348873816,56.9064534589744,63.952896947906645,64.0,67.03786117776889
575,0,0,10,4,2023,4,67.03786117776889,67.2970992647633,68.60132789414118,67.37461233478518,59.28205220176768,57.281205207100896,64.29037894871087,64.0,66.76274043095086
576,0,0,11,4,2023,4,66.76274043095086,67.03786117776889,68.70865995569226,68.05950963647568,59.00220244717762,57.68209159567126,64.573543131425,63.0,66.50454225383059
577,0,0,12,4,2023,4,66.50454225383059,66.76274043095086,68.79401649255391,68.6566613608265,58.85691505366432,58.09750715635427,64.77988719464707,63.0,66.29125128700008
578,0,0,13,4,2023,4,66.29125128700008,66.50454225383059,68.8367263611944,69.14171610854355,58.8465793881798,58.52848668737052,64.9109316356999,63.0,66.13873557082196
579,0,0,14,4,2023,4,66.13873557082196,66.29125128700008,68.79654777920196,69.49120859193948,58.934750017776175,58.97579262861387,64.97946358956841,63.0,66.03386643700097
580,0,0,15,4,2023,4,66.03386643700097,66.13873557082196,68.64481919024865,69.68352223961571,59.04190253455919,59.44673462299511,64.99086972005308,63.0,65.93442445357772
581,0,0,16,4,2023,4,65.93442445357772,66.03386643700097,68.42004219506728,69.69013122031294,59.07545891431197,59.94038533032922,64.93176394348727,63.0,65.77410926187336
582,0,0,17,4,2023,4,65.77410926187336,65.93442445357772,68.16347942426725,69.49671745862445,59.01149540301531,60.42940430269753,64.76512361144746,63.0,65.53236792668832
583,0,0,18,4,2023,4,65.53236792668832,65.77410926187336,67.90917053171019,69.12535861762649,58.86009435599494,60.90223039886652,64.48674433431009,62.0,65.2124429359799
584,0,0,19,4,2023,4,65.2124429359799,65.53236792668832,67.67502480484454,68.6147985103711,58.64215156255187,61.3595218537606,64.12073444960538,62.0,64.82485804375128
585,0,0,20,4,2023,4,64.82485804375128,65.2124429359799,67.46880483021565,67.9914020766623,58.371578119720965,61.79727002897741,63.69045184115716,61.0,64.38577678018807
586,0,0,21,4,2023,4,64.38577678018807,64.82485804375128,67.31427006952003,67.27129869307711,58.04926521065606,62.20554390740005,63.21488166012959,61.0,63.91338507880389
587,0,0,22,4,2023,4,63.91338507880389,64.38577678018807,67.23211691647693,66.47024343940981,57.68556378192622,62.5602038595179,62.71333319114582,60.0,63.41226671971877
588,0,0,23,4,2023,4,63.41226671971877,63.91338507880389,67.22076963427706,65.61746142155869,57.273490061356206,62.83479794546243,62.20295672024862,60.0,62.89530685399528
589,0,0,24,4,2023,4,62.89530685399528,63.41226671971877,67.26366831400215,64.75376042827894,56.79521867441173,63.0095642596938,61.71480525793393,59.0,62.374379684789616
590,0,0,1,4,2023,5,62.374379684789616,62.89530685399528,67.33862801516204,63.91455714490262,56.2367604676347,63.060176620124366,61.25941942340334,64.0,61.86886786440157
591,0,0,2,4,2023,5,61.86886786440157,62.374379684789616,67.42621345289997,63.1207784473862,55.5622125758604,62.97937158877822,60.80525071336273,63.0,61.404894494173575
592,0,0,3,4,2023,5,61.404894494173575,61.86886786440157,67.53797245782152,62.38523244914402,54.72748178214346,62.815367592264856,60.29999961725939,62.0,60.980939686842646
593,0,0,4,4,2023,5,60.980939686842646,61.404894494173575,67.63899789655369,61.72367536836143,53.71474865282804,62.603017975275705,59.709129010403146,62.0,60.56986860440847
594,0,0,5,4,2023,5,60.56986860440847,60.980939686842646,67.68265630033548,61.16763607372872,52.54115962496401,62.36250876341122,59.0242448364744,61.0,60.15143762133253
595,0,0,6,4,2023,5,60.15143762133253,60.56986860440847,67.64145881076217,60.76486163767272,51.26074851696904,62.10517465287961,58.257350667408105,61.0,59.73559102206367
596,0,0,7,4,2023,5,59.73559102206367,60.15143762133253,67.50753454296502,60.52278659034417,49.938270649652736,61.83023862537428,57.43095112199296,60.0,59.34181060311618
597,0,0,8,4,2023,5,59.34181060311618,59.73559102206367,67.2970992647633,60.41889733454741,48.64165553426287,61.54191159443453,56.58282330166629,59.0,58.99233498519885
598,0,0,9,4,2023,5,58.99233498519885,59.34181060311618,67.03786117776889,60.40746442115108,47.43455248771302,61.24690343339656,55.75527147637051,59.0,58.69607196041381
599,0,0,10,4,2023,5,58.69607196041381,58.99233498519885,66.76274043095086,60.44016410051992,46.36071272433006,60.95978246002493,54.99082036861443,58.0,58.43882469380372
600,0,0,11,4,2023,5,58.43882469380372,58.69607196041381,66.50454225383059,60.49573763201722,45.45735484248688,60.699015282956175,54.33005662607948,58.0,58.22001464526688
601,0,0,12,4,2023,5,58.22001464526688,58.43882469380372,66.29125128700008,60.59171070932232,44.73686915206262,60.49204893636332,53.79802600314386,57.0,58.05980082964289
602,0,0,13,4,2023,5,58.05980082964289,58.22001464526688,66.13873557082196,60.75072576454959,44.19082992413371,60.35801508526702,53.38981963561709,57.0,57.968367825388896
603,0,0,14,4,2023,5,57.968367825388896,58.05980082964289,66.03386643700097,60.95925444595808,43.78591613067487,60.27748510241533,53.07115267740328,56.0,57.91959809015728
604,0,0,15,4,2023,5,57.91959809015728,57.968367825388896,65.93442445357772,61.16370097338804,43.47615853729579,60.1896767206938,52.77438179463393,56.0,57.838362394461846
605,0,0,16,4,2023,5,57.838362394461846,57.91959809015728,65.77410926187336,61.25837623574916,43.191823299154485,59.98800556582052,52.39192204357092,56.0,57.6043713205296
606,0,0,17,4,2023,5,57.6043713205296,57.838362394461846,65.53236792668832,61.19359445125471,42.86131401896895,59.63111929898562,51.86515782765191,55.0,57.16620221820608
607,0,0,18,4,2023,5,57.16620221820608,57.6043713205296,65.2124429359799,60.95822015083756,42.4521409920737,59.11756257014645,51.1627208648564,55.0,56.50196816645406
608,0,0,19,4,2023,5,56.50196816645406,57.16620221820608,64.82485804375128,60.57260132134687,41.95048484317695,58.46079563488056,50.273943413923625,54.0,55.63611922056206
609,0,0,20,4,2023,5,55.63611922056206,56.50196816645406,64.38577678018807,60.07341796136426,41.35345937321237,57.7040471891244,49.21298655334094,53.0,54.60413052166807
610,0,0,21,4,2023,5,54.60413052166807,55.63611922056206,63.91338507880389,59.49592787046714,40.6776355393995,56.90369107304138,48.021463324314176,52.0,53.4487757724468
611,0,0,22,4,2023,5,53.4487757724468,54.60413052166807,63.41226671971877,58.86161151436784,39.96104084002979,56.101915051716325,46.77029633501997,51.0,52.230656002457735
612,0,0,23,4,2023,5,52.230656002457735,53.4487757724468,62.89530685399528,58.18190024394748,39.24617496514719,55.33666609199072,45.54309308864658,50.0,51.022999092295976
613,0,0,24,4,2023,5,51.022999092295976,52.230656002457735,62.374379684789616,57.4602484594779,38.5623426410088,54.63450047486811,44.40544806400738,49.0,49.88123319889649
614,0,0,1,4,2023,6,49.88123319889649,51.022999092295976,61.86886786440157,56.65761728380576,37.90376506551048,53.97732784030062,43.3846148650201,54.0,48.81765613646168
615,0,0,2,4,2023,6,48.81765613646168,49.88123319889649,61.404894494173575,55.73395242496366,37.24220829757942,53.30532745864685,42.46639499188475,53.0,47.81849791416055
616,0,0,3,4,2023,6,47.81849791416055,48.81765613646168,60.980939686842646,54.66947658079302,36.5637048814764,52.55583345676427,41.63113757062314,52.0,46.85946174598397
617,0,0,4,4,2023,6,46.85946174598397,47.81849791416055,60.56986860440847,53.490963863422,35.892585378559936,51.694645478958186,40.874412497463545,51.0,45.9412179967842
618,0,0,5,4,2023,6,45.9412179967842,46.85946174598397,60.15143762133253,52.235517975248136,35.27752631274162,50.7335212898492,40.20775748602569,50.0,45.080863903697896
619,0,0,6,4,2023,6,45.080863903697896,45.9412179967842,59.73559102206367,50.92318240395755,34.7442024179615,49.70582108682636,39.6540840276493,49.0,44.27991064929621
620,0,0,7,4,2023,6,44.27991064929621,45.080863903697896,59.34181060311618,49.56706583189583,34.30415537093338,48.64121384868433,39.22723162539543,47.0,43.5438943971448
621,0,0,8,4,2023,6,43.5438943971448,44.27991064929621,58.99233498519885,48.20858822968587,33.95615321325262,47.56890645538317,38.92204532876315,46.0,42.876174061085486
622,0,0,9,4,2023,6,42.876174061085486,43.5438943971448,58.69607196041381,46.91345981159535,33.686410445919606,46.52815887264933,38.7136924881117,45.0,42.2770987716046
623,0,0,10,4,2023,6,42.2770987716046,42.876174061085486,58.43882469380372,45.75399759436088,33.48578870287537,45.56728415176506,38.58066403899851,44.0,41.75051536989143
624,0,0,11,4,2023,6,41.75051536989143,42.2770987716046,58.22001464526688,44.789231738228345,33.34493379063113,44.74374365234701,38.50741651511817,43.0,41.31377741339357
625,0,0,12,4,2023,6,41.31377741339357,41.75051536989143,58.05980082964289,44.06004033254505,33.2719109468684,44.11249335053509,38.49121775820446,43.0,40.98272300828445
626,0,0,13,4,2023,6,40.98272300828445,41.31377741339357,57.968367825388896,43.59366596606645,33.28894604898226,43.711375992964015,38.53933732614145,42.0,40.77871766467112
627,0,0,14,4,2023,6,40.77871766467112,40.98272300828445,57.91959809015728,43.41367597697112,33.438583054300665,43.56772068944286,38.7074369430696,42.0,40.71413400850579
628,0,0,15,4,2023,6,40.71413400850579,40.77871766467112,57.838362394461846,43.538928108431904,33.80620378510335,43.701672236290186,39.08551037769658,41.0,40.76672143938399
629,0,0,16,4,2023,6,40.76672143938399,40.71413400850579,57.6043713205296,43.975111991351376,34.47032916691749,44.13139574453992,39.762579110820425,41.0,40.8940076473309
630,0,0,17,4,2023,6,40.8940076473309,40.76672143938399,57.16620221820608,44.71350302547373,35.458820163544175,44.89262993455184,40.77354203375364,41.0,41.06681224998859
631,0,0,18,4,2023,6,41.06681224998859,40.8940076473309,56.50196816645406,45.72572285248816,36.75340748178119,45.98671173404489,42.09171356378225,42.0,41.26803138266937
632,0,0,19,4,2023,6,41.26803138266937,41.06681224998859,55.63611922056206,46.958289027974544,38.31344072934848,47.37646739265274,43.67022873434158,42.0,41.49898120764988
633,0,0,20,4,2023,6,41.49898120764988,41.26803138266937,54.60413052166807,48.36164789621655,40.07800462656102,49.01421549816988,45.44009130098552,43.0,41.77781526244337
634,0,0,21,4,2023,6,41.77781526244337,41.49898120764988,53.4487757724468,49.86745772468024,41.99228141825365,50.83681314628055,47.32425312532368,43.0,42.12097737639065
635,0,0,22,4,2023,6,42.12097737639065,41.77781526244337,52.230656002457735,51.40301228573437,43.99492460740612,52.76552705962819,49.25334876622965,44.0,42.53782141091349
636,0,0,23,4,2023,6,42.53782141091349,42.12097737639065,51.022999092295976,52.89108458705238,46.01937154122203,54.70881045715686,51.15823301985003,45.0,43.0239421299555
637,0,0,24,4,2023,6,43.0239421299555,42.53782141091349,49.88123319889649,54.265106762642674,47.99989159790489,56.57306206125606,52.96229855821833,45.0,43.55602553451003
638,1,12,1,5,2023,0,43.55602553451003,43.0239421299555,48.81765613646168,55.49530097584974,49.90903500267744,58.29075215755369,54.612305813240255,45.0,44.09226051363844
639,1,12,2,5,2023,0,44.09226051363844,43.55602553451003,47.81849791416055,56.59083635928801,51.76376835088527,59.84425745613822,56.11414439585699,45.0,44.58143900423043
640,1,12,3,5,2023,0,44.58143900423043,44.09226051363844,46.85946174598397,57.59052909576322,53.58495005549127,61.23701429050256,57.48336156837868,46.0,44.990934128568384
641,1,12,4,5,2023,0,44.990934128568384,44.58143900423043,45.9412179967842,58.57032938613543,55.40211084098025,62.503663382472446,58.77449184644349,46.0,45.31860462718976
642,1,12,5,5,2023,0,45.31860462718976,44.990934128568384,45.080863903697896,59.60353651200753,57.23693952574183,63.69653973241659,60.04539104823993,47.0,45.59762412433075
643,1,12,6,5,2023,0,45.59762412433075,45.31860462718976,44.27991064929621,60.70174169889231,59.06461920355543,64.83292136587207,61.31869750221935,47.0,45.85112591324493
644,1,12,7,5,2023,0,45.85112591324493,45.59762412433075,43.5438943971448,61.84187525781208,60.84421066235628,65.90544096376604,62.5936942838074,47.0,46.09169958433424
645,1,12,8,5,2023,0,46.09169958433424,45.85112591324493,42.876174061085486,62.98027060196596,62.53320440330944,66.89743919062876,63.84931447074276,48.0,46.3140544377555
646,1,12,9,5,2023,0,46.3140544377555,46.09169958433424,42.2770987716046,64.0675819241471,64.07726704957301,67.7884326760624,65.04576232967163,48.0,46.507622137615066
647,1,12,10,5,2023,0,46.507622137615066,46.3140544377555,41.75051536989143,65.05576458168964,65.41350901409628,68.55241966547642,66.13201691981979,48.0,46.66028263700407
648,1,12,11,5,2023,0,46.66028263700407,46.507622137615066,41.31377741339357,65.89737670286362,66.47550383307652,69.15504323293096,67.03971125957112,49.0,46.768404636488256
649,1,12,12,5,2023,0,46.768404636488256,46.66028263700407,40.98272300828445,66.54671352226072,67.21575229763033,69.55484159575992,67.70281338076656,49.0,46.84105428213388
650,1,12,13,5,2023,0,46.84105428213388,46.768404636488256,40.77871766467112,66.98056948138561,67.6329941441533,69.72835374070124,68.08934878473433,48.0,46.91327971336838
651,1,12,14,5,2023,0,46.91327971336838,46.84105428213388,40.71413400850579,67.23481123915109,67.78548447786788,69.70471424365151,68.21691207579548,48.0,47.03751658825085
652,1,12,15,5,2023,0,47.03751658825085,46.91327971336838,40.76672143938399,67.37153494996411,67.76289820044981,69.54537641751841,68.15174373521783,48.0,47.26600356479491
653,1,12,16,5,2023,0,47.26600356479491,47.03751658825085,40.8940076473309,67.46845324413448,67.647586777069,69.31162940831754,67.94374752134465,47.0,47.65413364888981
654,1,12,17,5,2023,0,47.65413364888981,47.26600356479491,41.06681224998859,67.5683706373125,67.51758363035886,69.03481399594601,67.60880795539525,47.0,48.2310986861302
655,1,12,18,5,2023,0,48.2310986861302,47.65413364888981,41.26803138266937,67.70026930095402,67.41472592805877,68.71381026464528,67.15706910088376,47.0,48.99764304402744
656,1,12,19,5,2023,0,48.99764304402744,48.2310986861302,41.49898120764988,67.90467217830461,67.36498787367184,68.3561643400389,66.60736562633565,47.0,49.941169475587856
657,1,12,20,5,2023,0,49.941169475587856,48.99764304402744,41.77781526244337,68.2005465078585,67.37196204175203,67.97792923302798,65.97906437567163,47.0,51.03335525861722
658,1,12,21,5,2023,0,51.03335525861722,49.941169475587856,42.12097737639065,68.58100413395923,67.41942098853559,67.58552970275737,65.28380969833621,47.0,52.23065893174352
659,1,12,22,5,2023,0,52.23065893174352,51.03335525861722,42.53782141091349,69.0200761461363,67.48224500900112,67.19311132603764,64.53636864828663,47.0,53.48554007256489
660,1,12,23,5,2023,0,53.48554007256489,52.23065893174352,43.0239421299555,69.49358273552527,67.5416311696349,66.82431111720474,63.75390460075727,47.0,54.74957159767269
661,1,12,24,5,2023,0,54.74957159767269,53.48554007256489,43.55602553451003,69.97719165878121,67.59078051399206,66.49848214585198,62.96469049987413,47.0,55.98148925551633
662,0,0,1,5,2023,1,55.98148925551633,54.74957159767269,44.09226051363844,70.43497280629374,67.61052260043611,66.21323752060577,62.19770691965322,62.0,57.14925513653906
663,0,0,2,5,2023,1,57.14925513653906,55.98148925551633,44.58143900423043,70.82947662585077,67.56635606563364,65.97411335524592,61.45621488923046,62.0,58.22155154952019
664,0,0,3,5,2023,1,58.22155154952019,57.14925513653906,44.990934128568384,71.15083711182037,67.4192774849033,65.78404810868705,60.71638994134685,62.0,59.20317895614907
665,0,0,4,5,2023,1,59.20317895614907,58.22155154952019,45.31860462718976,71.39719204941017,67.14730157467514,65.62459271084039,59.94436921021146,62.0,60.15969440837669
666,0,0,5,5,2023,1,60.15969440837669,59.20317895614907,45.59762412433075,71.56120902836211,66.75174729312698,65.46163451245106,59.12573552273644,62.0,61.16184620063233
667,0,0,6,5,2023,1,61.16184620063233,60.15969440837669,45.85112591324493,71.63642419952967,66.2564123747765,65.26773550627449,58.26382816764953,62.0,62.21263273088348
668,0,0,7,5,2023,1,62.21263273088348,61.16184620063233,46.09169958433424,71.62549276951572,65.7063123604596,65.03638104999709,57.39020622686547,61.0,63.27658898367475
669,0,0,8,5,2023,1,63.27658898367475,62.21263273088348,46.3140544377555,71.54227551598397,65.14815067108422,64.77378950591883,56.5359065127995,61.0,64.30375849475206
670,0,0,9,5,2023,1,64.30375849475206,63.27658898367475,46.507622137615066,71.40890308063676,64.62754421271683,64.48814226515225,55.74504159334919,61.0,65.25472470701544
671,0,0,10,5,2023,1,65.25472470701544,64.30375849475206,46.66028263700407,71.2590064248801,64.17490564765608,64.19692746849509,55.05302959872247,61.0,66.09660478261665
672,0,0,11,5,2023,1,66.09660478261665,65.25472470701544,46.768404636488256,71.11614460093101,63.81766878253063,63.91840894875627,54.48188251772382,60.0,66.79611723436493
673,0,0,12,5,2023,1,66.79611723436493,66.09660478261665,46.84105428213388,70.99754455777354,63.55890393289451,63.66860588330708,54.05435068723251,60.0,67.32777183389253
674,0,0,13,5,2023,1,67.32777183389253,66.79611723436493,46.91327971336838,70.91004323633243,63.37881520406412,63.45440769894318,53.78912768579533,60.0,67.68876407935196
675,0,0,14,5,2023,1,67.68876407935196,67.32777183389253,47.03751658825085,70.83857341105313,63.22177947398859,63.259600100251056,53.67714874682861,60.0,67.90049719083247
676,0,0,15,5,2023,1,67.90049719083247,67.68876407935196,47.26600356479491,70.75975567938175,63.03720400864119,63.05204818140806,53.681748094794926,60.0,68.01592124668832
677,0,0,16,5,2023,1,68.01592124668832,67.90049719083247,47.65413364888981,70.65539630563931,62.84381091700028,62.828358276562064,53.79554121199804,59.0,68.10637322037104
678,0,0,17,5,2023,1,68.10637322037104,68.01592124668832,48.2310986861302,70.49576838503756,62.67529480368572,62.59402894437776,54.00427815568046,59.0,68.21529250734899
679,0,0,18,5,2023,1,68.21529250734899,68.10637322037104,48.99764304402744,70.27196625051315,62.55801888567592,62.341490977012846,54.29643443446584,59.0,68.33634728794
680,0,0,19,5,2023,1,68.33634728794,68.21529250734899,49.941169475587856,69.97778295755128,62.49669727248033,62.059767783671205,54.65451312134393,59.0,68.44441393514464
681,0,0,20,5,2023,1,68.44441393514464,68.33634728794,51.03335525861722,69.62247297404814,62.49096954789428,61.75384046246362,55.06529497875395,59.0,68.50817744139152
682,0,0,21,5,2023,1,68.50817744139152,68.44441393514464,52.23065893174352,69.22430947767099,62.54003183473248,61.43319204849833,55.51598052930255,59.0,68.49555836990082
683,0,0,22,5,2023,1,68.49555836990082,68.50817744139152,53.48554007256489,68.79803008850675,62.64148376265764,61.10593970238889,55.99428449708401,58.0,68.39293729604009
684,0,0,23,5,2023,1,68.39293729604009,68.49555836990082,54.74957159767269,68.35207041398722,62.79525555109638,60.79091677199821,56.48321123085638,58.0,68.20405228769039
685,0,0,24,5,2023,1,68.20405228769039,68.39293729604009,55.98148925551633,67.89955708719236,63.01142921918074,60.50553506081727,56.96955811428023,58.0,67.94384068440415
